mcbnet.ne.jp=MCBケーブルインターネットサービス,三豊ケーブルテレビ放送(株),香川県
tokyo-bay.ne.jp=東京ベイサイト,安房運輸(株),千葉県
kinet.or.jp=ケーアイ ネット,川崎インターネット(株),神奈川県
maxs.ne.jp=あくしずねっと,(有)アクシズ,長野県
cat-v.ne.jp=キャネット,仙台CATV(株),宮城県
intio.or.jp=intio-NET,関彰商事(株),茨城県
dokidoki.ne.jp=dokidoki!,(株)マジカルサイト,愛媛県
snu.ne.jp=J-COM Broadband浦安,(株)スーパーネットワークユー,千葉県
bbtec.net=Yahoo! BB, ヤフー(株),
tees.ne.jp=ティーズ,豊橋ケーブルネットワーク(株),愛知県
kcb-net.ne.jp=KCB-NET,高知ケーブルテレビ(株),高知県
izumo.ne.jp=いずもトータルネット,いずもトータルネット(株),島根県
dcn.ne.jp=DCNインターネットサービス,ディーシーエヌ(株),長野県
tvm.ne.jp=CATVテレビ松本ケーブルインターネット,(株)テレビ松本ケーブルビジョン,長野県
m-net.ne.jp=M-NET,マイ・テレビ(株),東京都
speednet.ne.jp=スピードネット,スピードネット(株),
nct9.ne.jp=NCTインターネットサービス,(株) エヌ・シィ・ティ,新潟県
eonet.ne.jp=eo【イオ】,(株)ケイ・オプティコム,
kamome.or.jp=かもめインターネット,(株)ネットフォレスト,神奈川県
ccnw.ne.jp=CCNet,中部ケーブルネットワーク(株),愛知県
point.ne.jp=Powered Internet,(株)ドリーム・トレイン・インターネット,
yournet.ne.jp=フリービット・ドット・ネットサービス,フリービット(株),
bbexcite.jp=BB.excite接続サービス,エキサイト(株),
oninet.ne.jp=oniNet,岡山ネットワーク(株),岡山県
koalanet.ne.jp=コアラねっと,(株)コアラテレビ,千葉県
bbiq.jp=BBIQ,QTNet（九州通信ネットワーク(株)）,
tnc.ne.jp=TNC,(株)TOKAI,静岡県
icv-net.ne.jp=諫早CATV,諫早ケーブルテレビジョン放送(株),長崎県
pikara.ne.jp=ピカラ光サービス,(株)STNet,
bit-drive.ne.jp=ソニー ブロードバンドサービス bit-drive,ソニー(株),
h555.net=h555.net,関西ブロードバンド(株),兵庫県
denkosekka.ne.jp=平成電電ADSL「電光石火」,平成電電(株),
mediatti.net=メディアッティ,(株)メディアッティ・コミュニケーションズ,
doubleroute.jp=ぷらら ダブルルートオプションサービス,(株)ぷららネットワークス,
c-able.ne.jp=c-ableインターネット,山口ケーブルビジョン(株),山口県
ucom.ne.jp=UCOM,(株) UCOM,
zoot.jp=ZOOT,(株)インターリンク
tns.ne.jp=オールトヨタネットワーク分科会,(株)トヨタデジタルクルーズ
t-com.ne.jp=@T COM,(株)ビック東海
gmo-access.jp=GMOインターネット(株)
nttdocomo.co.jp=(株) NTTドコモ
tsunagunet.com=(株)つなぐネットコミュニケーションズ
leo-net.jp=LEO-NET,(株)レオパレス21
hinet.net=HiNet,Chunghwa Telecom Co.，Ltd. [中華電信]
pwd.ne.jp=Powered Internet,KDDI(株)
fenics.jp=富士通(株)
megaegg.ne.jp=MEGA EGG,(株)エネルギア・コミュニケーションズ
george24.com=@George,(株)インボイス
ctc.ad.jp=中部テレコミュニケーション(株)
dsn.jp=DS Networks,(株)ディーエスネットワークス
cypress.ad.jp=サイプレス・インターネット,(有) サイプレス,和歌山県
ezweb.ne.jp=au EZweb,KDDI(株)
itscom.jp=iTSCOM.net,イッツ・コミュニケーションズ(株)
cts-net.ne.jp=CTSインターネットサービス,(株)ケーブルテレビ佐伯,大分県
mopera.ne.jp=mopera,(株) NTTドコモ
knet.ne.jp=Knet,Knet(株)
canet.ne.jp=CANET,射水ケーブルネットワーク(株),富山県
ncv.ne.jp=ケーブルテレビNCV,(株)ニューメディア函館センター,北海道
cnh.ne.jp=ヒミネット,能越ケーブルネット(株),富山県
seaple.ne.jp=しーぷるねっと習志野,(株)JCN船橋習志野,千葉県
cims.jp=BB-TREK,(株)シーファイブ
medias.ne.jp=メディアスウェブ,知多メディアスネットワーク(株),愛知県
fruits.ne.jp=FRUITS-NET,山梨CATV(株),山梨県
tvs12.jp=佐世保ケーブルテレビジョン,九州テレ・コミュニケーションズ(株),長崎県
ccjnet.ne.jp=CCJネット,(株)ケーブル・ジョイ,広島県
ucatv.ne.jp=ユーキャット,宇都宮ケーブルテレビ(株),栃木県
actv.ne.jp=ACTVネット,青森ケーブルテレビ(株),青森県
canvas.ne.jp=DoCANVAS,NTTメディアサプライ(株)
nirai.ne.jp=にらいインターネット,沖縄ケーブルネットワーク(株),沖縄県
bbix.jp=IC-NET,(株)IC-NET
keihanna.ne.jp=けいはんなネット,(株)けいはんな,京都府
catvnet.ne.jp=ピカラ CATVネットワークサービス,(株)STNet
megax.ne.jp=メガクロスネット,(株) NTT西日本-九州
ttn.ne.jp=丹南CATV,丹南ケーブルテレビ(株),福井県
across.or.jp=アクロス,(株)ドリームウェーブ静岡,静岡県
prin.ne.jp=PRIN,(株)ウィルコム
yutopia.or.jp=ゆーとぴあネット,特定非営利活動法人ゆーとぴあネット,秋田県
harenet.ne.jp=晴れの国ネット,ファルコンシステムコンサルティング(株),岡山県
yahoo.co.jp=ヤフー(株)
netyou.jp=ネッチュー,ユーテレビ(株),神奈川県
nttr.co.jp=NTTレゾナント(株)
watv.ne.jp=WATV わたらせテレビ,足利ケーブルテレビ(株),栃木県
icn-tv.ne.jp=アイ・キャン,(株) アイ・キャン,山口県
ihi.co.jp=石川島播磨重工業(株)
sanyo.co.jp=三洋電機(株)
starcat.co.jp=スターキャット,スターキャット・ケ－ブルネットワ－ク(株),愛知県
konicaminolta.jp=コニカミノルタホールディングス(株)
cecile.co.jp=(株)セシール
mco.ne.jp=ちゃんぷるネット,(有)メディアちゃんぷる沖縄,沖縄県
kddi.ne.jp=DION,KDDI(株)
so-net.co.jp=ソネットエンタテインメント(株)
fujixerox.co.jp=富士ゼロックス(株)
fiberbit.net=Fiber Bit,エフビットコミュニケーションズ(株)
sctv.jp=佐野ケーブルテレビ,佐野ケーブルテレビ(株),栃木県
dti.ad.jp=DTI,(株)ドリーム・トレイン・インターネット
tcbnet.ne.jp=TCB,東伯地区有線放送(株),鳥取県
dhw.co.jp=デジタルハリウッド(株),東京都
verizon.net=ベライゾン
epson.co.jp=セイコーエプソン(株)
haginet.ne.jp=HCN8,萩ケーブルネットワーク(株),山口県
cnc.jp=JNC千葉,(株)ケーブルネットワーク千葉,千葉県
usen.co.jp=(株)USEN,,東京都
navy.mil=U.S. NAVY
mlit.go.jp=国土交通省
warp.or.jp=WARP INTERNET,(株)ワープインターネット神戸
open-circuit.ne.jp=オープンサーキット,(有)オープンサーキット
kanden.ne.jp=関電グループワイドネットワークサービス,関電システムソリューションズ(株)
atson.jp=(株)朝日ネット
jp-k.ne.jp=Softbank,ソフトバンクモバイル(株)
parknet.ne.jp=パークネット,パークネット(株)
stanford.edu=スタンフォード大学
yusei.go.jp=日本郵政公社
square-enix.co.jp=(株)スクウェア・エニックス
gol.ne.jp=FUSION GOL,フュージョン・ネットワークサービス(株)
mazda.co.jp=マツダ(株)
bc9.ne.jp=鹿沼ケーブルテレビ,鹿沼ケーブルテレビ(株),栃木県
commufa.jp=コミュファ光,中部テレコミュニケーション(株)
tontonme.ne.jp=とんとんみ～,NTT西日本-沖縄,沖縄県
softbanktelecom.co.jp=ソフトバンクテレコム(株)
em-net.ne.jp=e-mansion,(株)つなぐネットコミュニケーションズ
ccnetmie.ne.jp=CCNet北勢局,(株)シーテック,三重県
toppan.co.jp=凸版印刷(株)
casio.co.jp=カシオ計算機(株)
speedway.ne.jp=Speedway network,日本通信放送(株),茨城県
heart-y.ne.jp=ハートシステム龍野,(株)ハートシステム,兵庫県
cyberbb.ne.jp=CyberBB,(株)サイバーネット
ctc.ne.jp=CTCN,中部テレコミュニケーション(株)
shoeisha.co.jp=SEホールディングス・アンド・インキュベーションズ(株),,東京都
orihime.ne.jp=おりひめネット,(株)アイ・シー・シー,愛知県
meon.ne.jp=MEONインターネット接続サービス,NTT西日本-東中国,岡山県
nikon.co.jp=(株)ニコン,,東京都
nnc.or.jp=NNCネットワーク,(株)サーバーリンクス,
recruit.co.jp=(株)リクルート,,東京都
otc.ne.jp=テレメBB,(株)沖縄テレメッセージ,沖縄県
oct-net.jp=大分ケーブルテレコム,大分ケーブルテレコム(株),大分県
bunbun.ne.jp=ぶんぶんネット,佐賀シティビジョン(株),佐賀県
viplt.ne.jp=vipalette,NTT西日本-北陸,
fctv-net.jp=FCTV－NET,福江ケーブルテレビ(株),長崎県
telecomitalia.it=Telecom Italia
people.net.au=People Telecom
alestra.net.mx=alestra,at&t
wide.ad.jp=WIDEプロジェクト
intsurf.ne.jp=イントサーフ,(株) 勢慶映像ネットワーク,三重県
banban.jp=BAN-net,BAN-BANテレビ(株),兵庫県
kbctv.ne.jp=KBCnet,国府町CATV,徳島県
tmtv.ne.jp=ケーブルネットつづきの森,(株)横浜都市みらい,神奈川県
mbs.co.jp=毎日放送
bandai.co.jp=(株)バンダイ,,東京都
echigo.ne.jp=えちごインターネット,えちごインターネット(株),新潟県
namco.co.jp=(株)ナムコ,,東京都
rakuten.co.jp=楽天(株),,東京都
kinet-tv.ne.jp=キネット,(株)キネット,京都府
netratings.co.jp=ネットレイティングス(株),,東京都
asahi-kasei.co.jp=旭化成(株)
amigo.ne.jp=アイティービー,(株)アイティービー,三重県
amigo2.ne.jp=アイティービー,(株)アイティービー,三重県
inforyoma.or.jp=インフォ龍馬,(株)富士通四国システムズ,高知県
access.co.jp=(株)ACCESS,,東京都
brother.co.jp=ブラザー工業(株)
ii-okinawa.ne.jp=ii-okinawa,沖縄通信ネットワーク(株),沖縄県
macnet.or.jp=MAC InterNet,(有)エムエーシー
jst.go.jp=独立行政法人科学技術振興機構
mhlw.go.jp=厚生労働省
mitene.ad.jp=ミテネインターネット,ミテネインターネット(株)
sekisuihouse.co.jp=積水ハウス(株)
mew.co.jp=松下電工(株)
hearts.ne.jp=ハートネット,(株)ハートネットワーク,愛媛県
jpo.go.jp=特許庁
jaxa.jp=宇宙航空研究開発機構
stnet.ne.jp=Pikara,(株)STNet
qtnet.ne.jp=九州電話インターネット,九州通信ネットワーク(株)
excite.co.jp=エキサイト(株),,東京都
inet-shibata.or.jp=インターネット新発田,(株)新発田ネットワークサービス,新潟県
ic-net.or.jp=IC-NET,(株)IC-NET
brew.ne.jp=ブリューネット,KDDI(株)
icnet.ne.jp=ICN,いちかわケーブルネットワーク(株),千葉県
btvm.ne.jp=BTV Cable Television,ビィーティーヴィーケーブルテレビ(株)
acca.ne.jp=アッカ・ネットワークス,(株)アッカ・ネットワークス
octv.ne.jp=OCTV,(株)帯広シティーケーブル,北海道
yokogawa.co.jp=横河電機(株)
kyoto-inetbb.jp=京都アイネットBB,京都アイネット(株),京都府
comcast.net=Comcast Corporation
matsumoto.ne.jp=松本インターネットサービス,松本商工会議所,長野県
sub.ne.jp=DTI,(株)ドリーム・トレイン・インターネット
home.ad.jp=@NetHome,アットネットホーム株式い会社
softbank.co.jp=ソフトバンク(株)
livedoor.net=livedoor,(株)ライブドア
icv.ne.jp=ICV,出雲ケーブルテレビジョン(株),島根県
kibi.ne.jp=KIBI,吉備ケーブルテレビ,岡山県
mind.ne.jp=MIND INTERNET,三菱電機情報ネットワーク(株)
kvision.ne.jp=Kビジョン,Kビジョン(株),山口県
tbs.co.jp=TBS - (株)東京放送,,東京都
netvigator.com=netvigator,電訊盈科互動多媒體有限公司
myagent.ne.jp=マイエージェントネット,(株)ギガプライズ
sensyu.ne.jp=SCS,泉州ケーブルサービス(株),大阪府
nasicnet.com=ナジックネット,(株)学生情報センター
tvkumagaya.ne.jp=KCC,熊谷ケーブルテレビ,埼玉県
moshimoshi.co.jp=(株)もしもしホットライン
people-i.ne.jp=ぴ～ぷるネット,(株)唐津ケーブルテレビジョン,佐賀県
ntt-east.co.jp=東日本電信電話(株)
maff.go.jp=農林水産省
tvt.ne.jp=ごんごネット,テレビ津山,岡山県
japan-telecom.co.jp=ソフトバンクテレコム(株),東京都
ktv.ne.jp=群馬ケーブルメディア,群馬ケーブルメディア(株),群馬県
mopera.net=mopera,(株) NTTドコモ
tgn.or.jp=東電グループ情報ネットワーク,(株)テプコシステムズ
fenics.or.jp=FENICSサービス,富士通(株)
mable.ne.jp=マーブルネット,山陰ケーブルビジョン(株),島根県
kcv.ne.jp=ゆめネット,笠岡放送(株),岡山県
ibara.ne.jp=icvインターネット,井原放送(株),岡山県
ictweb.ne.jp=ICT,石垣ケーブルテレビ(株),沖縄県
bbbn.jp=Bingo Broadband Network,尾道ケーブルテレビ(株),広島県
yabu-catv.or.jp=ふれあいネット,養父市ケーブルテレビジョン情報センター,兵庫県
inax.ne.jp=INAX-NET,(株)INAX
lcv.co.jp=LCV-Net,LCV(株),長野県
impress.co.jp=(株)インプレスホールディングス,,東京都
bxn.ne.jp=Business eXchange Network,伊藤忠テクノソリューションズ(株)
octp-net.ne.jp=CATVオクト・パルス,オクト・パルス(株),長崎県
ctnet.ad.jp=CCCN,(株)エネルギア・コキュニケーションズ
snowman.ne.jp=Snowman Internet Service,ほくでん情報テクノロジー(株)
netfour.ne.jp=NetFour,(有)ネットフォー,佐賀県
bmobile.ne.jp=bモバイル,日本通信(株)
ybnet.jp=YBネット,由利本荘市,秋田県
asagaotv.ne.jp=あさがおネット,(株)あさがおテレビ,石川県
tocn.ne.jp=TOCN,東北インテリジェント通信(株)
ictnet.ne.jp=ICT,岩手ケーブルテレビジョン(株),岩手県
radix.ad.jp=BFORTH インターネット接続サービス,ラディックス(株)
jda.go.jp=防衛省・自衛隊
hbb.jp=北海道ブロードバンド,北海道ギガビット協同組合,北海道
hotspot.ne.jp=無線LANサービス ホットスポット,NTTコミュニケーションズ(株)
ntt.com=NTTコミュニケーションズ(株)
aol.co.jp=AOL,イー・アクセス(株)
army.mil=U.S.ARMY
bb-west.ne.jp=BB-WEST,NTTメディアサプライ(株)
cmedia.ne.jp=CMC,(株)シーテック
ipa.go.jp=独立行政法人 情報処理推進機構,,東京都
hot-cha.tv=ほっちゃテレビ,長門市ケーブルテレビ,山口県
lcnet.jp=CATV河口湖,河口湖有線テレビ放送(有),山梨県
knei.jp=Kami-nei NET,上婦負ケーブルテレビ(株),富山県
rcn.ne.jp=menet,(株)嶺南ケーブルネットワーク,福井県
kcnet.ne.jp=KCNET,峡東ケーブルネット(株),山梨県
kct.ad.jp=KCT-Net,(株)倉敷ケーブルテレビ,岡山県
hikari.co.jp=(株)光通信
kokufu.net=高山市営優先放送施設,高山市,岐阜県
toyota.co.jp=トヨタ自動車(株)
fujifilm.co.jp=富士フイルム(株)
hottv.ne.jp=HOT!TV,近江八幡ケーブルネットワーク(株),滋賀県
waiwai-net.ne.jp=えさしわいわいネット,江和(株),岩手県
rcctv.jp=RCC,バーシティ・ケーブルテレビ(株),茨城県
mm22.jp=ちゃばしらネット,(株)メディア・ミックス静岡,静岡県
ttmy.ne.jp=JCNよこはま,(株)JCN横浜,神奈川県
sinet.ad.jp=SINET学術情報ネットワーク,国立情報学研究所
marukotv.jp=丸子テレビ放送,丸子テレビ放送(株),長野県
ds-pharma.co.jp=大日本住友製薬,大阪府
joetsu.ne.jp=JCVネット,上越ケーブルビジョン(株),新潟県
jprs.co.jp=(株)日本レジストリサービス,,東京都
kddilabs.jp=KDDI研究所,
